name,stars,img,owner,repo_name
hcengineering/huly-code-cline,6,https://avatars.githubusercontent.com/u/87086734?s=40&v=4,hcengineering,huly-code-cline
AryanPatel930/PaperChase,0,https://avatars.githubusercontent.com/u/94140681?s=40&v=4,AryanPatel930,PaperChase
Helicone/helicone,3908,https://avatars.githubusercontent.com/u/114524975?s=40&v=4,Helicone,helicone
Solareni/Half-Lemon,0,https://avatars.githubusercontent.com/u/192905811?s=40&v=4,Solareni,Half-Lemon
HeavenOSK/rich-cline,12,https://avatars.githubusercontent.com/u/19836917?s=40&v=4,HeavenOSK,rich-cline
hankthebldr/malicious-gpt-web,0,https://avatars.githubusercontent.com/u/75532088?s=40&v=4,hankthebldr,malicious-gpt-web
Exios66/cline,1,https://avatars.githubusercontent.com/u/148591095?s=40&v=4,Exios66,cline
Exios66/chat-ui,2,https://avatars.githubusercontent.com/u/148591095?s=40&v=4,Exios66,chat-ui
kumarpriyanshu09/my-generative-ai,0,https://avatars.githubusercontent.com/u/142545999?s=40&v=4,kumarpriyanshu09,my-generative-ai
refactorthis/cline,0,https://avatars.githubusercontent.com/u/3012240?s=40&v=4,refactorthis,cline
ausmatths/Workout_Tracker,0,https://avatars.githubusercontent.com/u/114279644?s=40&v=4,ausmatths,Workout_Tracker
SecretiveShell/cline,0,https://avatars.githubusercontent.com/u/84923604?s=40&v=4,SecretiveShell,cline
PMLS3/empire,0,https://avatars.githubusercontent.com/u/62140524?s=40&v=4,PMLS3,empire
tkc/pr-analyzer,0,https://avatars.githubusercontent.com/u/181991?s=40&v=4,tkc,pr-analyzer
nohe427/play-poke-agent,0,https://avatars.githubusercontent.com/u/3211589?s=40&v=4,nohe427,play-poke-agent
genkit-ai/samples,3,https://avatars.githubusercontent.com/u/166032008?s=40&v=4,genkit-ai,samples
vijay-fs/cline,0,https://avatars.githubusercontent.com/u/85994748?s=40&v=4,vijay-fs,cline
lperezp/food-fit-app,2,https://avatars.githubusercontent.com/u/16889854?s=40&v=4,lperezp,food-fit-app
TekGenius9/automation_max,0,https://avatars.githubusercontent.com/u/54240130?s=40&v=4,TekGenius9,automation_max
rizalb1717/GCP-GenAI,0,https://avatars.githubusercontent.com/u/121141771?s=40&v=4,rizalb1717,GCP-GenAI
cosmix/archimedes,0,https://avatars.githubusercontent.com/u/76265?s=40&v=4,cosmix,archimedes
banr1/forked-Roo-Code,0,https://avatars.githubusercontent.com/u/33741829?s=40&v=4,banr1,forked-Roo-Code
Leask/halbot,106,https://avatars.githubusercontent.com/u/233022?s=40&v=4,Leask,halbot
Leask/utilitas,4,https://avatars.githubusercontent.com/u/233022?s=40&v=4,Leask,utilitas
mreichhoff/HanziGraph,100,https://avatars.githubusercontent.com/u/17800817?s=40&v=4,mreichhoff,HanziGraph
abhivaza/trip-mgmt-func-v2,0,https://avatars.githubusercontent.com/u/10672455?s=40&v=4,abhivaza,trip-mgmt-func-v2
Multiverse0/cline,0,https://avatars.githubusercontent.com/u/200547739?s=40&v=4,Multiverse0,cline
GIgako19929/generative-ai,0,https://avatars.githubusercontent.com/u/167236099?s=40&v=4,GIgako19929,generative-ai
MailysA/genkit,0,https://avatars.githubusercontent.com/u/4275116?s=40&v=4,MailysA,genkit
waht41/auto_machine,18,https://avatars.githubusercontent.com/u/193342630?s=40&v=4,waht41,auto_machine
yumi2344/tanchishe,0,https://avatars.githubusercontent.com/u/115073880?s=40&v=4,yumi2344,tanchishe
gilbertalgordo/genkit,1,https://avatars.githubusercontent.com/u/69397216?s=40&v=4,gilbertalgordo,genkit
secureonelabs/cline,0,https://avatars.githubusercontent.com/u/24754242?s=40&v=4,secureonelabs,cline
tanabee/internal-ai,16,https://avatars.githubusercontent.com/u/2603644?s=40&v=4,tanabee,internal-ai
waynegakuo/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/30318171?s=40&v=4,waynegakuo,codelab-ai-genkit-rag
mbennett-labs/cline,0,https://avatars.githubusercontent.com/u/86172375?s=40&v=4,mbennett-labs,cline
TromhiesGIG/Cloud-Inventory,1,https://avatars.githubusercontent.com/u/111659270?s=40&v=4,TromhiesGIG,Cloud-Inventory
dso904/cm-bot-cf,0,https://avatars.githubusercontent.com/u/55314406?s=40&v=4,dso904,cm-bot-cf
DongShengWork/Roo-Code,0,https://avatars.githubusercontent.com/u/161321472?s=40&v=4,DongShengWork,Roo-Code
Cozmorry/meetingscheduler,0,https://avatars.githubusercontent.com/u/114956798?s=40&v=4,Cozmorry,meetingscheduler
devisandireddy/gen-remote,0,https://avatars.githubusercontent.com/u/98604485?s=40&v=4,devisandireddy,gen-remote
DongShengWork/cline,0,https://avatars.githubusercontent.com/u/161321472?s=40&v=4,DongShengWork,cline
agradecido/firebase-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/6444925?s=40&v=4,agradecido,firebase-ai-genkit-rag
thagikura/genkit_restaurant,0,https://avatars.githubusercontent.com/u/796361?s=40&v=4,thagikura,genkit_restaurant
gorillabbit/RAIMEI,0,https://avatars.githubusercontent.com/u/19197431?s=40&v=4,gorillabbit,RAIMEI
srinandan/movie-guru,0,https://avatars.githubusercontent.com/u/13950006?s=40&v=4,srinandan,movie-guru
Sasi354/ChatBot,0,https://avatars.githubusercontent.com/u/82762032?s=40&v=4,Sasi354,ChatBot
NeuronLinkAI/NeuronLink-CA,6,https://avatars.githubusercontent.com/u/194231301?s=40&v=4,NeuronLinkAI,NeuronLink-CA
palworth/vai,0,https://avatars.githubusercontent.com/u/56050969?s=40&v=4,palworth,vai
HybridTalentComputing/cline-chinese,314,https://avatars.githubusercontent.com/u/198068244?s=40&v=4,HybridTalentComputing,cline-chinese
mihai-pompiliu/generative-ai,0,https://avatars.githubusercontent.com/u/107937577?s=40&v=4,mihai-pompiliu,generative-ai
Jayma23/MissCal,0,https://avatars.githubusercontent.com/u/146985526?s=40&v=4,Jayma23,MissCal
yamamomo2022/balance_ai_agent,0,https://avatars.githubusercontent.com/u/98459873?s=40&v=4,yamamomo2022,balance_ai_agent
hironow/generative-ai,0,https://avatars.githubusercontent.com/u/1401816?s=40&v=4,hironow,generative-ai
osmanbah441/compass,0,https://avatars.githubusercontent.com/u/82353262?s=40&v=4,osmanbah441,compass
nceeg01/f1-jobs,0,https://avatars.githubusercontent.com/u/59642170?s=40&v=4,nceeg01,f1-jobs
dso904/CM-Bot,0,https://avatars.githubusercontent.com/u/55314406?s=40&v=4,dso904,CM-Bot
nohe427/genkitChat,0,https://avatars.githubusercontent.com/u/3211589?s=40&v=4,nohe427,genkitChat
aidrivencoder/Roo-Cline,37,https://avatars.githubusercontent.com/u/183512539?s=40&v=4,aidrivencoder,Roo-Cline
bannzai/zenn_ai_hackathon,16,https://avatars.githubusercontent.com/u/10897361?s=40&v=4,bannzai,zenn_ai_hackathon
masa5555/smart-choice,0,https://avatars.githubusercontent.com/u/45878583?s=40&v=4,masa5555,smart-choice
steven-studio/SwiftiDate,6,https://avatars.githubusercontent.com/u/44048207?s=40&v=4,steven-studio,SwiftiDate
keng0o/ai-record,0,https://avatars.githubusercontent.com/u/8843183?s=40&v=4,keng0o,ai-record
gorillabbit/cline-cli,1,https://avatars.githubusercontent.com/u/19197431?s=40&v=4,gorillabbit,cline-cli
HosakaKeigo/OctoThinkBackend,0,https://avatars.githubusercontent.com/u/74914629?s=40&v=4,HosakaKeigo,OctoThinkBackend
mexyusef/codesage-system,0,https://avatars.githubusercontent.com/u/23408831?s=40&v=4,mexyusef,codesage-system
genkit-ai/genkit-by-example,23,https://avatars.githubusercontent.com/u/166032008?s=40&v=4,genkit-ai,genkit-by-example
thebeastunleashed/googlecloudplatform-generative-ai,1,https://avatars.githubusercontent.com/u/5455108?s=40&v=4,thebeastunleashed,googlecloudplatform-generative-ai
sandeepmaxpayne/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/30727268?s=40&v=4,sandeepmaxpayne,codelab-ai-genkit-rag
keatyat90/feikenScan,0,https://avatars.githubusercontent.com/u/117162139?s=40&v=4,keatyat90,feikenScan
nabeelraza-7/chat-ui-searxng,0,https://avatars.githubusercontent.com/u/61087524?s=40&v=4,nabeelraza-7,chat-ui-searxng
DrugsAreMyLife/NuCode,0,https://avatars.githubusercontent.com/u/173653405?s=40&v=4,DrugsAreMyLife,NuCode
Glacier-Labs/langchainjs,0,https://avatars.githubusercontent.com/u/121307080?s=40&v=4,Glacier-Labs,langchainjs
nan-yu/sentiment-analysis-app,2,https://avatars.githubusercontent.com/u/57464258?s=40&v=4,nan-yu,sentiment-analysis-app
mbleigh/genkit-by-example,0,https://avatars.githubusercontent.com/u/1022?s=40&v=4,mbleigh,genkit-by-example
beamlakwoldeab/Rival-Web-App,0,https://avatars.githubusercontent.com/u/119760204?s=40&v=4,beamlakwoldeab,Rival-Web-App
meetguleria/ai-chatbot,0,https://avatars.githubusercontent.com/u/86708110?s=40&v=4,meetguleria,ai-chatbot
Takuya-Miyazaki/extensions,0,https://avatars.githubusercontent.com/u/46385936?s=40&v=4,Takuya-Miyazaki,extensions
TheGhoul21/lecture-notes-app,1,https://avatars.githubusercontent.com/u/339985?s=40&v=4,TheGhoul21,lecture-notes-app
amBryce/legible-2,0,https://avatars.githubusercontent.com/u/86049304?s=40&v=4,amBryce,legible-2
iohub/OpenCopilot,8,https://avatars.githubusercontent.com/u/24241956?s=40&v=4,iohub,OpenCopilot
jnorthrup/RooCodeSuperProject,0,https://avatars.githubusercontent.com/u/73514?s=40&v=4,jnorthrup,RooCodeSuperProject
tolik-unicornrider/genkit-hello,0,https://avatars.githubusercontent.com/u/107962824?s=40&v=4,tolik-unicornrider,genkit-hello
nahalewski/unity-school-admin,0,https://avatars.githubusercontent.com/u/5025820?s=40&v=4,nahalewski,unity-school-admin
offsoc/cline,0,https://avatars.githubusercontent.com/u/139764790?s=40&v=4,offsoc,cline
parisasahraeianiheart/Generative-AI-Google,0,https://avatars.githubusercontent.com/u/115590406?s=40&v=4,parisasahraeianiheart,Generative-AI-Google
Geaux-Specialist-L-L-C/GA-MVP,1,https://avatars.githubusercontent.com/u/182436262?s=40&v=4,Geaux-Specialist-L-L-C,GA-MVP
DavidDiaz0317/CS2340-Movie-Store,0,https://avatars.githubusercontent.com/u/183157248?s=40&v=4,DavidDiaz0317,CS2340-Movie-Store
LivingInDrm/mycline,0,https://avatars.githubusercontent.com/u/188131737?s=40&v=4,LivingInDrm,mycline
JasonMcGee0715/storytime,0,https://avatars.githubusercontent.com/u/60494343?s=40&v=4,JasonMcGee0715,storytime
sandeshrajbhandari/chat-ui,0,https://avatars.githubusercontent.com/u/12326258?s=40&v=4,sandeshrajbhandari,chat-ui
banr1/forked-cline,0,https://avatars.githubusercontent.com/u/33741829?s=40&v=4,banr1,forked-cline
rodrigomj87/google-skill-boost,0,https://avatars.githubusercontent.com/u/76256901?s=40&v=4,rodrigomj87,google-skill-boost
ncc-toda/image_generator_app,0,https://avatars.githubusercontent.com/u/160090135?s=40&v=4,ncc-toda,image_generator_app
kanmu/cline,0,https://avatars.githubusercontent.com/u/4252533?s=40&v=4,kanmu,cline
vertesia/llumiverse,24,https://avatars.githubusercontent.com/u/143534049?s=40&v=4,vertesia,llumiverse
kunal-manjunath/codelb-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/40420820?s=40&v=4,kunal-manjunath,codelb-ai-genkit-rag
lemirel/google_generative_ai,2,https://avatars.githubusercontent.com/u/159420201?s=40&v=4,lemirel,google_generative_ai
handyhoch/meine-app,0,https://avatars.githubusercontent.com/u/72741670?s=40&v=4,handyhoch,meine-app
hasan-mushtaq/generative-ai,0,https://avatars.githubusercontent.com/u/47035784?s=40&v=4,hasan-mushtaq,generative-ai
pkirkaas/pk-ts-ai-lib,0,https://avatars.githubusercontent.com/u/201110?s=40&v=4,pkirkaas,pk-ts-ai-lib
presidio-oss/cline-based-code-generator,53,https://avatars.githubusercontent.com/u/188236679?s=40&v=4,presidio-oss,cline-based-code-generator
faizancodes/llm-eval-platform,3,https://avatars.githubusercontent.com/u/43652410?s=40&v=4,faizancodes,llm-eval-platform
luquissak/blog-app-2024,0,https://avatars.githubusercontent.com/u/163764057?s=40&v=4,luquissak,blog-app-2024
lemirel/google_gen_ai,0,https://avatars.githubusercontent.com/u/159420201?s=40&v=4,lemirel,google_gen_ai
linear-a/generative-ai,0,https://avatars.githubusercontent.com/u/52580300?s=40&v=4,linear-a,generative-ai
berkbozok/progress-cal,0,https://avatars.githubusercontent.com/u/58408904?s=40&v=4,berkbozok,progress-cal
Subhashree-S/express,0,https://avatars.githubusercontent.com/u/112600603?s=40&v=4,Subhashree-S,express
lemirel/gen_ai,0,https://avatars.githubusercontent.com/u/159420201?s=40&v=4,lemirel,gen_ai
caicongyang/mini-cline,8,https://avatars.githubusercontent.com/u/6468995?s=40&v=4,caicongyang,mini-cline
MrVolcano-P/codelab-ai-genkit-rag-learning,0,https://avatars.githubusercontent.com/u/63129044?s=40&v=4,MrVolcano-P,codelab-ai-genkit-rag-learning
inXile-Entertainment/cline,0,https://avatars.githubusercontent.com/u/125497462?s=40&v=4,inXile-Entertainment,cline
70ziko/GhAI,0,https://avatars.githubusercontent.com/u/103563386?s=40&v=4,70ziko,GhAI
rahatmoktadir03/llm-evaluation-platform,1,https://avatars.githubusercontent.com/u/127701272?s=40&v=4,rahatmoktadir03,llm-evaluation-platform
AilyticMinds/AilyticMinds,110,https://avatars.githubusercontent.com/u/193853749?s=40&v=4,AilyticMinds,AilyticMinds
nickytoothiccy/ChatV1,0,https://avatars.githubusercontent.com/u/115097462?s=40&v=4,nickytoothiccy,ChatV1
zackbissell/cline,0,https://avatars.githubusercontent.com/u/175452110?s=40&v=4,zackbissell,cline
AaronSosaRamos/genkit-fundamentals,0,https://avatars.githubusercontent.com/u/113047749?s=40&v=4,AaronSosaRamos,genkit-fundamentals
mattsday/postcards-angular,0,https://avatars.githubusercontent.com/u/9934992?s=40&v=4,mattsday,postcards-angular
MCP-Mirror/firebase_genkit,0,https://avatars.githubusercontent.com/u/192820360?s=40&v=4,MCP-Mirror,firebase_genkit
Rhysmalcolm13/theodore,1,https://avatars.githubusercontent.com/u/126150759?s=40&v=4,Rhysmalcolm13,theodore
layola13/testonlywilldeletesoon,0,https://avatars.githubusercontent.com/u/111935024?s=40&v=4,layola13,testonlywilldeletesoon
sparkdeveloping/gocreate,0,https://avatars.githubusercontent.com/u/68779012?s=40&v=4,sparkdeveloping,gocreate
ZoneCog/Roo-Cline,0,https://avatars.githubusercontent.com/u/156602569?s=40&v=4,ZoneCog,Roo-Cline
ZoneCog/cline,0,https://avatars.githubusercontent.com/u/156602569?s=40&v=4,ZoneCog,cline
nozomi-koborinai/firebase-genkit-sample,8,https://avatars.githubusercontent.com/u/39579511?s=40&v=4,nozomi-koborinai,firebase-genkit-sample
INHEALY/generative-ai,0,https://avatars.githubusercontent.com/u/170277525?s=40&v=4,INHEALY,generative-ai
ZOD-ai/zodai-llm-web-scrapper,0,https://avatars.githubusercontent.com/u/193279425?s=40&v=4,ZOD-ai,zodai-llm-web-scrapper
ciro25/cline,0,https://avatars.githubusercontent.com/u/34545153?s=40&v=4,ciro25,cline
Khodaparastan/generative-ai,0,https://avatars.githubusercontent.com/u/28488075?s=40&v=4,Khodaparastan,generative-ai
sosloan/codelab-genkit-rag,0,https://avatars.githubusercontent.com/u/20196413?s=40&v=4,sosloan,codelab-genkit-rag
nodeexcel/TalentAI,0,https://avatars.githubusercontent.com/u/27336099?s=40&v=4,nodeexcel,TalentAI
vipul-kumar455/frappe_15,1,https://avatars.githubusercontent.com/u/74072895?s=40&v=4,vipul-kumar455,frappe_15
vikas434/genkit-rag,0,https://avatars.githubusercontent.com/u/98666287?s=40&v=4,vikas434,genkit-rag
pelluru/09-ai-google-gemini-2024,0,https://avatars.githubusercontent.com/u/6573999?s=40&v=4,pelluru,09-ai-google-gemini-2024
faizancodes/llm-chain,5,https://avatars.githubusercontent.com/u/43652410?s=40&v=4,faizancodes,llm-chain
docfhsp/generative-ai,0,https://avatars.githubusercontent.com/u/157789664?s=40&v=4,docfhsp,generative-ai
kosai-ksdfounder/generative-ai,0,https://avatars.githubusercontent.com/u/152001247?s=40&v=4,kosai-ksdfounder,generative-ai
moficodes/ai-genkit-rag,0,https://avatars.githubusercontent.com/u/14829780?s=40&v=4,moficodes,ai-genkit-rag
GHnnnnn/cline,1,https://avatars.githubusercontent.com/u/178698538?s=40&v=4,GHnnnnn,cline
kosai-ksdfounder/ksd-ai,1,https://avatars.githubusercontent.com/u/152001247?s=40&v=4,kosai-ksdfounder,ksd-ai
1alexc/fbgenkit,0,https://avatars.githubusercontent.com/u/139918124?s=40&v=4,1alexc,fbgenkit
CaoPhucHa/firbase-phucai,0,https://avatars.githubusercontent.com/u/152192053?s=40&v=4,CaoPhucHa,firbase-phucai
FalkorDB/langchainjs,1,https://avatars.githubusercontent.com/u/140048192?s=40&v=4,FalkorDB,langchainjs
FarVision2/claude-dev,0,https://avatars.githubusercontent.com/u/118573329?s=40&v=4,FarVision2,claude-dev
nohe427/grocer-site,0,https://avatars.githubusercontent.com/u/3211589?s=40&v=4,nohe427,grocer-site
firebase/extensions,922,https://avatars.githubusercontent.com/u/1335026?s=40&v=4,firebase,extensions
ZODs-Labs/zods-llm-web-scrapper,12,https://avatars.githubusercontent.com/u/191209658?s=40&v=4,ZODs-Labs,zods-llm-web-scrapper
trilogy-group/cline,0,https://avatars.githubusercontent.com/u/22237814?s=40&v=4,trilogy-group,cline
nozomi-koborinai/flutter-imagen3,3,https://avatars.githubusercontent.com/u/39579511?s=40&v=4,nozomi-koborinai,flutter-imagen3
mibi2007/family_firebase,0,https://avatars.githubusercontent.com/u/10555526?s=40&v=4,mibi2007,family_firebase
sumithpdd/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/325740?s=40&v=4,sumithpdd,codelab-ai-genkit-rag
nohe427/kmeansTS,0,https://avatars.githubusercontent.com/u/3211589?s=40&v=4,nohe427,kmeansTS
vnvstore/ai-genkit,0,https://avatars.githubusercontent.com/u/28888618?s=40&v=4,vnvstore,ai-genkit
WebRendHQ/BlenderBin.com,0,https://avatars.githubusercontent.com/u/182808592?s=40&v=4,WebRendHQ,BlenderBin.com
madanva/testing-rag,0,https://avatars.githubusercontent.com/u/91203271?s=40&v=4,madanva,testing-rag
jggomez/firebase-genkit-examples,3,https://avatars.githubusercontent.com/u/661231?s=40&v=4,jggomez,firebase-genkit-examples
DiegoSouzaPW/clines,0,https://avatars.githubusercontent.com/u/8016841?s=40&v=4,DiegoSouzaPW,clines
bysnet/genkit,0,https://avatars.githubusercontent.com/u/176455413?s=40&v=4,bysnet,genkit
thedmail/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/8054389?s=40&v=4,thedmail,codelab-ai-genkit-rag
ClassFunc/gkh,1,https://avatars.githubusercontent.com/u/42835289?s=40&v=4,ClassFunc,gkh
AmaRust/prog_tesi,0,https://avatars.githubusercontent.com/u/172290736?s=40&v=4,AmaRust,prog_tesi
GoogleCloudPlatform/firebase-extensions,95,https://avatars.githubusercontent.com/u/2810941?s=40&v=4,GoogleCloudPlatform,firebase-extensions
lammylol/ai-language-learner,1,https://avatars.githubusercontent.com/u/44993071?s=40&v=4,lammylol,ai-language-learner
shouhanzen/cline_shouh,0,https://avatars.githubusercontent.com/u/20606858?s=40&v=4,shouhanzen,cline_shouh
adeojoemmanuel/we-sale,0,https://avatars.githubusercontent.com/u/11583109?s=40&v=4,adeojoemmanuel,we-sale
tanghoong/cline,0,https://avatars.githubusercontent.com/u/4799387?s=40&v=4,tanghoong,cline
good-news-worldwide/seven-cicles-firebase,0,https://avatars.githubusercontent.com/u/183141609?s=40&v=4,good-news-worldwide,seven-cicles-firebase
IAM5K/oqsha-ai,0,https://avatars.githubusercontent.com/u/43265495?s=40&v=4,IAM5K,oqsha-ai
seanaguinaga/genkit-firebase-spa,0,https://avatars.githubusercontent.com/u/15254340?s=40&v=4,seanaguinaga,genkit-firebase-spa
syllogy/sophia,0,https://avatars.githubusercontent.com/u/63743386?s=40&v=4,syllogy,sophia
theshanbhag/genkit-mongodb-plugin,0,https://avatars.githubusercontent.com/u/91714892?s=40&v=4,theshanbhag,genkit-mongodb-plugin
andranav/codelab-ai-genkit-rag-,0,https://avatars.githubusercontent.com/u/30086641?s=40&v=4,andranav,codelab-ai-genkit-rag-
t-gallup/codelab-hackathon,0,https://avatars.githubusercontent.com/u/70606215?s=40&v=4,t-gallup,codelab-hackathon
nohe427/lon-next-24,0,https://avatars.githubusercontent.com/u/3211589?s=40&v=4,nohe427,lon-next-24
Skarthikak/Generative-AI,0,https://avatars.githubusercontent.com/u/164308860?s=40&v=4,Skarthikak,Generative-AI
Laire7/genai-toOrg,0,https://avatars.githubusercontent.com/u/100571264?s=40&v=4,Laire7,genai-toOrg
ikyalo01/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/182361001?s=40&v=4,ikyalo01,codelab-ai-genkit-rag
seyedrezamirkhani/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/9691609?s=40&v=4,seyedrezamirkhani,codelab-ai-genkit-rag
Laccee/Itinify,0,https://avatars.githubusercontent.com/u/130935862?s=40&v=4,Laccee,Itinify
vself-project/vcreator,0,https://avatars.githubusercontent.com/u/72752422?s=40&v=4,vself-project,vcreator
mmrech/cline,0,https://avatars.githubusercontent.com/u/137358704?s=40&v=4,mmrech,cline
Snakpax7/cline,0,https://avatars.githubusercontent.com/u/183440026?s=40&v=4,Snakpax7,cline
direkshan-digital/gcp-generative-ai,0,https://avatars.githubusercontent.com/u/30841965?s=40&v=4,direkshan-digital,gcp-generative-ai
knowwhatis/generativeai,0,https://avatars.githubusercontent.com/u/188572754?s=40&v=4,knowwhatis,generativeai
johnsonaremu/GCP-BigQuery-and-vectorDBembeddings,0,https://avatars.githubusercontent.com/u/53531436?s=40&v=4,johnsonaremu,GCP-BigQuery-and-vectorDBembeddings
SoRA-X7/chiri-post,0,https://avatars.githubusercontent.com/u/24629704?s=40&v=4,SoRA-X7,chiri-post
ovenzeze/super-dev,0,https://avatars.githubusercontent.com/u/16137335?s=40&v=4,ovenzeze,super-dev
asbis/autocoder,0,https://avatars.githubusercontent.com/u/11362831?s=40&v=4,asbis,autocoder
Sebfloodpage/genkit,0,https://avatars.githubusercontent.com/u/19975098?s=40&v=4,Sebfloodpage,genkit
ushareng/Firebase_Genkit_ProjectIDX_MultiModalEmotionDetection_Chatbot,0,https://avatars.githubusercontent.com/u/34335028?s=40&v=4,ushareng,Firebase_Genkit_ProjectIDX_MultiModalEmotionDetection_Chatbot
ryanhex53/badsub,2,https://avatars.githubusercontent.com/u/360426?s=40&v=4,ryanhex53,badsub
TeamADAPT/langchainjs,0,https://avatars.githubusercontent.com/u/181675239?s=40&v=4,TeamADAPT,langchainjs
MaesterChestnut/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/40321652?s=40&v=4,MaesterChestnut,codelab-ai-genkit-rag
gabrielbdf/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/3649940?s=40&v=4,gabrielbdf,codelab-ai-genkit-rag
laprofde/gemini,0,https://avatars.githubusercontent.com/u/186192954?s=40&v=4,laprofde,gemini
Dinara255/generative-ai,2,https://avatars.githubusercontent.com/u/184191253?s=40&v=4,Dinara255,generative-ai
RAGEA2905/codelabrepo,0,https://avatars.githubusercontent.com/u/94358377?s=40&v=4,RAGEA2905,codelabrepo
Mini1011/DineOn,0,https://avatars.githubusercontent.com/u/149528698?s=40&v=4,Mini1011,DineOn
RAGEA2905/Example,0,https://avatars.githubusercontent.com/u/94358377?s=40&v=4,RAGEA2905,Example
nozomi-koborinai/flutter-tokyo-hackathon-2024,0,https://avatars.githubusercontent.com/u/39579511?s=40&v=4,nozomi-koborinai,flutter-tokyo-hackathon-2024
amitn16/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/20052248?s=40&v=4,amitn16,codelab-ai-genkit-rag
extrawest/flutter-podcast-to-blog-firebase-genkit-app,1,https://avatars.githubusercontent.com/u/39154663?s=40&v=4,extrawest,flutter-podcast-to-blog-firebase-genkit-app
auraflaa/Generative-AI,0,https://avatars.githubusercontent.com/u/179132241?s=40&v=4,auraflaa,Generative-AI
captainteodor/genkit-alpha-bot,0,https://avatars.githubusercontent.com/u/93284470?s=40&v=4,captainteodor,genkit-alpha-bot
ConstanceLee/GCP-genAI,0,https://avatars.githubusercontent.com/u/98570363?s=40&v=4,ConstanceLee,GCP-genAI
amosproj/amos2024ws04-personalized-play,6,https://avatars.githubusercontent.com/u/80108293?s=40&v=4,amosproj,amos2024ws04-personalized-play
SR1U2WD/langchainjs,0,https://avatars.githubusercontent.com/u/186778840?s=40&v=4,SR1U2WD,langchainjs
hamzahaouaria/huggingface-llm,0,https://avatars.githubusercontent.com/u/40410910?s=40&v=4,hamzahaouaria,huggingface-llm
technosheen/genkit,0,https://avatars.githubusercontent.com/u/92355628?s=40&v=4,technosheen,genkit
Wolket11/openai-api-proxy,0,https://avatars.githubusercontent.com/u/186295443?s=40&v=4,Wolket11,openai-api-proxy
LangCh1123/langchainjs,0,https://avatars.githubusercontent.com/u/186280365?s=40&v=4,LangCh1123,langchainjs
lperezp/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/16889854?s=40&v=4,lperezp,codelab-ai-genkit-rag
dtwhouse/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/2799993?s=40&v=4,dtwhouse,codelab-ai-genkit-rag
GoogleCloudPlatform/generative-ai,10740,https://avatars.githubusercontent.com/u/2810941?s=40&v=4,GoogleCloudPlatform,generative-ai
coralnems/claude-dev,0,https://avatars.githubusercontent.com/u/109561276?s=40&v=4,coralnems,claude-dev
Novakane13/OgdensCleanersApp,0,https://avatars.githubusercontent.com/u/164785168?s=40&v=4,Novakane13,OgdensCleanersApp
mohankrkiith/genai-trip-planner,0,https://avatars.githubusercontent.com/u/161737579?s=40&v=4,mohankrkiith,genai-trip-planner
r00bertos1/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/69626763?s=40&v=4,r00bertos1,codelab-ai-genkit-rag
Hawthorne001/Runner,0,https://avatars.githubusercontent.com/u/110597351?s=40&v=4,Hawthorne001,Runner
TeamADAPT/cline,0,https://avatars.githubusercontent.com/u/181675239?s=40&v=4,TeamADAPT,cline
cjwang18/blinkk-rootjs-433-repro,0,https://avatars.githubusercontent.com/u/7762383?s=40&v=4,cjwang18,blinkk-rootjs-433-repro
PrimeDeviation/cline,0,https://avatars.githubusercontent.com/u/86575714?s=40&v=4,PrimeDeviation,cline
thisislokeshrm/wisdomworkapp,0,https://avatars.githubusercontent.com/u/113114297?s=40&v=4,thisislokeshrm,wisdomworkapp
tanabee/genkit-google-search-sample,2,https://avatars.githubusercontent.com/u/2603644?s=40&v=4,tanabee,genkit-google-search-sample
Geo-Van-O-Jr/nextjs-dashboard,1,https://avatars.githubusercontent.com/u/115664621?s=40&v=4,Geo-Van-O-Jr,nextjs-dashboard
H2Nut/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/16574123?s=40&v=4,H2Nut,codelab-ai-genkit-rag
EdoardoTechie/codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/62354886?s=40&v=4,EdoardoTechie,codelab-ai-genkit-rag
binyamolango/workshop-codelab-ai-genkit-rag,0,https://avatars.githubusercontent.com/u/125895809?s=40&v=4,binyamolango,workshop-codelab-ai-genkit-rag
yannisMageiras/googleSummit,0,https://avatars.githubusercontent.com/u/83180345?s=40&v=4,yannisMageiras,googleSummit
BangRocket/claude-dev-JB,0,https://avatars.githubusercontent.com/u/1108880?s=40&v=4,BangRocket,claude-dev-JB
